Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Dunlop,-35.1939974,149.0198014,Charnwood Shops,-35.20472793353487,149.03355831189404,Shopping Plaza
Dunlop,-35.1939974,149.0198014,Shell,-35.20559962,149.03321346,Gas Station
Dunlop,-35.1939974,149.0198014,Charnwood Turkish Pide,-35.204884514981124,149.03425097465515,Middle Eastern Restaurant
Evatt,-35.211832,149.068948,IGA Evatt,-35.20969319515834,149.07205313647074,Grocery Store
Evatt,-35.211832,149.068948,IGA Melba,-35.20833693649777,149.04854395065365,Grocery Store
Evatt,-35.211832,149.068948,7-Eleven,-35.20787,149.04828,Convenience Store
Evatt,-35.211832,149.068948,Evatt Pizza and Takeaway,-35.209121174454594,149.0735024213791,Fast Food Restaurant
Evatt,-35.211832,149.068948,Evatt Shops,-35.20907351513013,149.07366088018952,Shopping Plaza
Evatt,-35.211832,149.068948,La Florentina Bakery,-35.20885,149.07361,Bakery
Evatt,-35.211832,149.068948,Bus Terminus (#4807),-35.2008509179868,149.06868517398834,Bus Stop
Evatt,-35.211832,149.068948,Belconnen Soccer Club,-35.213522056225464,149.08511285181737,Sports Club
Evatt,-35.211832,149.068948,Palmerville Heritage Park,-35.20875411905123,149.08546285063815,Park
Evatt,-35.211832,149.068948,Lake Ginninderra Western Foreshore Park,-35.22752766799325,149.06311311502068,Park
Fadden,-35.4018617,149.1176101,Common Grounds,-35.41353206843264,149.10962735678288,Café
Fadden,-35.4018617,149.1176101,Goodberry's Frozen Custard,-35.405674789131176,149.09987246762415,Dessert Shop
Fadden,-35.4018617,149.1176101,Subway,-35.40407,149.09686,Sandwich Place
Fadden,-35.4018617,149.1176101,7-Eleven,-35.4050550351826,149.10149673741208,Convenience Store
Fadden,-35.4018617,149.1176101,Vikings Erindale,-35.40552857046665,149.0970595566081,Sports Club
Fadden,-35.4018617,149.1176101,Coles,-35.413863762897996,149.12862878285407,Supermarket
Fadden,-35.4018617,149.1176101,Woolworths,-35.40365202852516,149.09869023228177,Supermarket
Fadden,-35.4018617,149.1176101,Tuggeranong Veterinary Hospital,-35.40491,149.1184,Veterinarian
Fadden,-35.4018617,149.1176101,Fadden Pines Park,-35.41043409265093,149.1201500204653,Park
Fadden,-35.4018617,149.1176101,Active Leisure Centre,-35.40287367466425,149.09622148513571,Pool
Fadden,-35.4018617,149.1176101,Erindale Shopping Centre,-35.403742849277336,149.0982484817505,Shopping Mall
Fadden,-35.4018617,149.1176101,La Piazza,-35.40526559391005,149.10020425728268,Italian Restaurant
Fadden,-35.4018617,149.1176101,Slow Noodle Fast,-35.40554376034474,149.10089372777455,Noodle House
Fadden,-35.4018617,149.1176101,China Tea House,-35.40557628358413,149.10077040756394,Chinese Restaurant
Fadden,-35.4018617,149.1176101,Vikings Chisholm,-35.41389018927237,149.12750790017986,Sports Club
Fadden,-35.4018617,149.1176101,Thai Basil,-35.40558476765849,149.1002378898995,Thai Restaurant
Fadden,-35.4018617,149.1176101,Domino's Pizza,-35.405571,149.099907,Pizza Place
Fadden,-35.4018617,149.1176101,The Public Place,-35.414066,149.12843,Café
Fadden,-35.4018617,149.1176101,Platform 2 (#1173),-35.403737892289534,149.0992716791788,Bus Stop
Fadden,-35.4018617,149.1176101,Chisholm Pizza & Take Away,-35.41391,149.12875,Pizza Place
Fadden,-35.4018617,149.1176101,ALDI,-35.41406149356561,149.12875317562185,Supermarket
Fadden,-35.4018617,149.1176101,Southern Canberra Gymnastics Club,-35.40570783557356,149.09953916204597,Dance Studio
Fadden,-35.4018617,149.1176101,Chisholm Village Shopping Centre,-35.41409715344726,149.12885138120063,Shopping Mall
Fadden,-35.4018617,149.1176101,Anytime Fitness,-35.414071894539575,149.12942327058715,Gym / Fitness Center
Fadden,-35.4018617,149.1176101,Erindale Pharmacy,-35.40329082877494,149.09858429718514,Pharmacy
Fadden,-35.4018617,149.1176101,Zambrero,-35.40388459030639,149.0985381603241,Mexican Restaurant
Fadden,-35.4018617,149.1176101,Erindale Take Away,-35.40400093181506,149.0984946114395,Fast Food Restaurant
Fadden,-35.4018617,149.1176101,McDonald's,-35.40482877377066,149.0979630379257,Fast Food Restaurant
Farrer,-35.3766895,149.1050381,Fox and Bow,-35.37561986168893,149.10182654857635,Café
Farrer,-35.3766895,149.1050381,7-Eleven,-35.365137701581425,149.09365117549896,Convenience Store
Farrer,-35.3766895,149.1050381,Farrer Shops,-35.375356,149.101623,Shopping Plaza
Farrer,-35.3766895,149.1050381,Isaacs Shops,-35.367742354981196,149.1117990016937,Shopping Plaza
Farrer,-35.3766895,149.1050381,Caltex Woolworths,-35.36657434339457,149.0937477350235,Gas Station
Farrer,-35.3766895,149.1050381,Southlands Mawson,-35.365536181967116,149.09429627104956,Shopping Plaza
Farrer,-35.3766895,149.1050381,Saigon Bakery & Espresso,-35.36543935702369,149.09439155888614,Bakery
Farrer,-35.3766895,149.1050381,Jabal Halal Market,-35.365332,149.09439,Market
Farrer,-35.3766895,149.1050381,Iron Chef Chinese & Malaysian Restaurant,-35.36501,149.09403,Malay Restaurant
Fisher,-35.3612627,149.0568756,IGA - Waramanga,-35.352744398730046,149.05968078634353,Grocery Store
Fisher,-35.3612627,149.0568756,IGA Chapman,-35.35556331049064,149.04051207527544,Supermarket
Fisher,-35.3612627,149.0568756,A Bite To Eat,-35.35260541965458,149.07596962167287,Café
Fisher,-35.3612627,149.0568756,Canberra Irish Club,-35.34355689600268,149.05638586329343,Social Club
Fisher,-35.3612627,149.0568756,Waramanga Playing Fields,-35.35529430502853,149.05729115009308,Soccer Field
Fisher,-35.3612627,149.0568756,Weston Creek Labor Club,-35.352393555282035,149.0474796295166,Social Club
Fisher,-35.3612627,149.0568756,Mount Taylor Nature Reserve,-35.36748964150897,149.0733627739801,Nature Preserve
Fisher,-35.3612627,149.0568756,Brother Projects,-35.3457463,149.0667136,Construction & Landscaping
Florey,-35.2257904,149.0501748,The Basement,-35.240218409765326,149.05893392241595,Music Venue
Florey,-35.2257904,149.0501748,IGA Melba,-35.20833693649777,149.04854395065365,Grocery Store
Florey,-35.2257904,149.0501748,Subway,-35.23816715489388,149.06517137382292,Sandwich Place
Florey,-35.2257904,149.0501748,Grill'd,-35.238198927492796,149.06351545693062,Burger Joint
Florey,-35.2257904,149.0501748,Coles,-35.23821742348131,149.06502906109094,Supermarket
Florey,-35.2257904,149.0501748,7-Eleven,-35.20787,149.04828,Convenience Store
Florey,-35.2257904,149.0501748,Chong Co Thai Restaurant & Bar,-35.237596,149.063132,Thai Restaurant
Florey,-35.2257904,149.0501748,Bharat International,-35.24129,149.0599,Indian Restaurant
Florey,-35.2257904,149.0501748,Rebel Sport,-35.23879752272406,149.0652546286583,Sporting Goods Shop
Florey,-35.2257904,149.0501748,Caffe Cherry Beans,-35.23781406300176,149.06460461798517,Café
Florey,-35.2257904,149.0501748,Dan Murphy's,-35.238302685186156,149.0640058174332,Liquor Store
Florey,-35.2257904,149.0501748,McDonald's,-35.23800889995258,149.06505015422513,Fast Food Restaurant
Florey,-35.2257904,149.0501748,Florey Pharmacy,-35.22626133452895,149.05444264411926,Pharmacy
Florey,-35.2257904,149.0501748,SupaExpress,-35.226308938015194,149.05451729140339,Supermarket
Florey,-35.2257904,149.0501748,Florey Shopping Centre,-35.22617852807839,149.0546205877567,Shopping Plaza
Florey,-35.2257904,149.0501748,King Fook,-35.22615605,149.054952,Chinese Restaurant
Florey,-35.2257904,149.0501748,Westfield Belconnen,-35.23814544196503,149.0650106940233,Shopping Mall
Florey,-35.2257904,149.0501748,Woolworths,-35.238426714416114,149.0651499305237,Supermarket
Florey,-35.2257904,149.0501748,Lake Ginninderra Western Foreshore Park,-35.22752766799325,149.06311311502068,Park
Florey,-35.2257904,149.0501748,Officeworks,-35.23975322621515,149.05909046373225,Paper / Office Supplies Store
Florey,-35.2257904,149.0501748,Sue's Kitchen,-35.233676403208925,149.04046833515167,Chinese Restaurant
Florey,-35.2257904,149.0501748,KFC,-35.23814553833395,149.06510872952654,Fast Food Restaurant
Florey,-35.2257904,149.0501748,Max Brenner Chocolate Bar,-35.23834509459585,149.0637044627456,Dessert Shop
Florey,-35.2257904,149.0501748,Vietnam Village Inn,-35.23990692506183,149.0525597333908,Vietnamese Restaurant
Florey,-35.2257904,149.0501748,Target,-35.237594450928384,149.06362652778625,Department Store
Florey,-35.2257904,149.0501748,Page Shops,-35.240017842746994,149.0524799951132,Shopping Plaza
Florey,-35.2257904,149.0501748,Cohen Street Interchange,-35.239530239946966,149.06028113708493,Bus Station
Florey,-35.2257904,149.0501748,Westfield Food Court,-35.23818326730921,149.06513473576362,Food Court
Florey,-35.2257904,149.0501748,Oxford,-35.238197,149.06423,Clothing Store
Florey,-35.2257904,149.0501748,Cafe 2617,-35.239468,149.063157,Café
Florey,-35.2257904,149.0501748,EasyWay Tea,-35.23817642485542,149.0650933366571,Bubble Tea Shop
Florey,-35.2257904,149.0501748,Ruchi South Indian Cuisine,-35.24129,149.0599,South Indian Restaurant
Florey,-35.2257904,149.0501748,Belconnen Way Hotel & Serviced Apartments,-35.242591645674494,149.04443730376013,Hotel
Florey,-35.2257904,149.0501748,Belconnen Arts Centre,-35.23600491668165,149.06809710500136,Performing Arts Venue
Flynn,-35.2058369,149.0440634,IGA Melba,-35.20833693649777,149.04854395065365,Grocery Store
Flynn,-35.2058369,149.0440634,7-Eleven,-35.20787,149.04828,Convenience Store
